imdb_id,title,soup
tt0097372,For All Mankind,spacetravel histori jimlovell russellschweickart eugenecernan alreinert alreinert alreinert documentary
tt0074695,Cross of Iron,worldwarii german russian troop battleforpow hostil command lieuten russianfront sergeant jamescoburn maximilianschell jamesmason sampeckinpah sampeckinpah sampeckinpah drama action history war
tt0047898,Bride of the Monster,experi octopus bmovi womanreport cultdirector belalugosi tonymccoy torjohnson edwardd.woodjr. edwardd.woodjr. edwardd.woodjr. horror sciencefiction
tt0042276,Born Yesterday,washingtond.c. congress tycoon judyholliday broderickcrawford williamholden georgecukor georgecukor georgecukor comedy romance drama
tt0086969,Birdy,lunaticasylum vietnamwar matthewmodine nicolascage johnharkins alanparker alanparker alanparker drama history
tt0092559,And God Created Woman,escapedconvict rebeccademornay vincentspano franklangella rogervadim rogervadim rogervadim comedy drama romance
tt0056875,Blood Feast,videonasti williamkerwin malarnold conniemason herschellgordonlewis herschellgordonlewis herschellgordonlewis horror
tt0086005,Never Cry Wolf,wolf arctic alaska charlesmartinsmith zacharyittimangnaq samsonjorah carrollballard carrollballard carrollballard action adventure drama
tt0039698,The Perils of Pauline,silentfilmstar bettyhutton johnlund billydewolfe georgemarshall georgemarshall georgemarshall comedy
tt0055353,A Raisin in the Sun,housewif racialsegreg racism africanamerican urbanset apart racialtens blackfamili neighborhood discrimin sidneypoitier claudiamcneil rubydee danielpetrie danielpetrie danielpetrie romance drama
tt0058694,Two Thousand Maniacs!,horror gore maniac conniemason williamkerwin jeffreyallen herschellgordonlewis herschellgordonlewis herschellgordonlewis horror
tt0183523,Mission to Mars,mar spacecraft spacetravel alien longtak outerspac astronaut dismember aliencontact trappedinspac garysinise timrobbins doncheadle briandepalma briandepalma briandepalma sciencefiction
tt0142688,The Ninth Gate,newyork obsess passionforcollect southernfr antiquari book castl satan demon millionair johnnydepp franklangella lenaolin romanpolanski romanpolanski romanpolanski horror mystery thriller
tt0181530,East/West,kgb catherinedeneuve sandrinebonnaire olegmenshikov régiswargnier régiswargnier régiswargnier drama
tt0101698,Defending Your Life,heaven afterlif albertbrooks merylstreep riptorn albertbrooks albertbrooks albertbrooks fantasy drama comedy
tt0078902,Breaking Away,bicycl sport cycl bicyclerac dennisquaid danielstern jackieearlehaley peteryates peteryates peteryates drama comedy
tt0091217,Hoosiers,fathersonrelationship indiana son sport basketbal highschoolsport genehackman barbarahershey dennishopper davidanspaugh davidanspaugh davidanspaugh drama family
tt0094812,Bull Durham,lovetriangl poem jealousi agediffer basebal trainer sportsteam pitcher stadium flirt sport minorleagu kevincostner susansarandon timrobbins ronshelton ronshelton ronshelton comedy romance
tt0072890,Dog Day Afternoon,bank hostag polic oneday alpacino johncazale charlesdurning sidneylumet sidneylumet sidneylumet crime drama thriller
tt0069704,American Graffiti,farewel rockandrol robberi loveatfirstsight carrac radiost carbreakdown vandal radio radiopresent airplan car child richarddreyfuss ronhoward paullemat georgelucas georgelucas georgelucas comedy drama
tt0042208,The Asphalt Jungle,heist ontherun classicnoir jewelheist filmnoir sterlinghayden louiscalhern jeanhagen johnhuston johnhuston johnhuston action crime drama thriller
tt0049730,The Searchers,drama nativeamerican johnwayne jeffreyhunter veramiles johnford johnford johnford western
tt0051411,The Big Country,lovetriangl fathersonrelationship ranch fistfight epic gunfight rancher cattl fatherdaughterrelationship cowboy damselindistress gregorypeck jeansimmons carrollbaker williamwyler williamwyler williamwyler drama western romance
tt0094731,Betrayed,kukluxklan fbi widow murder racism terror violenc farmer hunt debrawinger tomberenger johnheard costa-gavras costa-gavras costa-gavras action drama romance thriller
tt0074235,Bound for Glory,folkmus basedonmemoirorautobiographi davidcarradine ronnycox melindadillon halashby halashby halashby music
tt0035966,Hangmen Also Die!,assassin resist hostag nazi czechoslovakia gestapo nazioccup briandonlevy walterbrennan annalee fritzlang fritzlang fritzlang drama history thriller war
tt0053137,On the Beach,submarin dystopia australia nuclearwar gregorypeck avagardner fredastaire stanleykramer stanleykramer stanleykramer sciencefiction drama romance
tt0039748,Railroaded!,hold-uprobberi bmovi filmnoir johnireland sheilaryan hughbeaumont anthonymann anthonymann anthonymann drama thriller
tt0072251,The Taking of Pelham One Two Three,1970s kidnap hostagedrama liberationofhostag hostage-tak suspens newyorkc policeoffic newyorksubway waltermatthau robertshaw martinbalsam josephsargent josephsargent josephsargent action adventure crime thriller
tt0090274,Volunteers,gambl cia asia coldwar coca-cola communist naiveti thailand bridg productplac villag spoiledchild wealth wealthi debt brainwash communism tomhanks johncandy ritawilson nicholasmeyer nicholasmeyer nicholasmeyer comedy
tt0102138,JFK,assassin cia homophobia neworlean vietnamwar johnf.kennedi investig govern historicalfigur presid conspiraci death kennedyassassin kevincostner tommyleejones garyoldman oliverstone oliverstone oliverstone drama thriller history
tt0098645,Who's Harry Crumb?,leav fool disappear disguis privatedetect johncandy jeffreyjones anniepotts paulflaherty paulflaherty paulflaherty comedy crime mystery
tt0093148,Harry and the Hendersons,badsmel vegetarian hamburg huntingtrip wildlif famili familyholiday footprint frenchcanadian johnlithgow melindadillon margaretlangrick williamdear williamdear williamdear comedy family fantasy
tt0091934,Shanghai Surprise,madonna seanpenn paulfreeman jimgoddard jimgoddard jimgoddard adventure
tt0094321,Who's That Girl,newyork falselyaccus cultcomedi madonna griffindunne bibibesch jamesfoley jamesfoley jamesfoley comedy
tt0098309,She-Devil,careerwoman deceivedwif reveng author divorc familyconflict womandirector merylstreep edbegleyjr. lindahunt susanseidelman susanseidelman susanseidelman comedy
tt0092834,Date With an Angel,michaele.knight phoebecates emmanuellebéart tommcloughlin tommcloughlin tommcloughlin comedy fantasy romance sciencefiction
tt0092666,Blind Date,brotherbrotherrelationship california manag judg expensiverestaur bachelor newlov yuppi businessman blinddat lawyer alcohol wrongfularrest kimbasinger brucewillis johnlarroquette blakeedwards blakeedwards blakeedwards comedy romance
tt0093596,Nadine,texa murder ontherun jeffbridges kimbasinger riptorn robertbenton robertbenton robertbenton action comedy romance
tt0079588,The Muppet Movie,chicken music frog puppet fame hollywood kermitthefrog moviestar aftercreditssting jimhenson frankoz jerrynelson jamesfrawley jamesfrawley jamesfrawley adventure comedy family
tt0082474,The Great Muppet Caper,themuppet kermitthefrog jimhenson frankoz davegoelz jimhenson jimhenson jimhenson crime family comedy
tt0087755,The Muppets Take Manhattan,newyork career music frog pig music puppet puppetri themuppet jimhenson frankoz davegoelz frankoz frankoz frankoz romance comedy family
tt0089994,Sesame Street Presents Follow That Bird,fli runaway airport waitress illinoi gasstat restaur map adopt socialwork chicken key scarecrow letter star carniv airplan barn cage suitcas farm boy friendship polic postcard roadtrip swimmingpool nest truck littleboy children familyrelationship diner basedontvseri search liftingpersoninair bestfriend cri littlegirl sing themuppet girl policeoffic parad carchas newhom car truckdriv sesamestreet cornfield newsreport binocular teddybear volkswagenbeetl journeyshownonmap ferriswheel garbagecan campfirestori flyingupsidedown signlanguag news rollersk excercis partanim lostchild referencetosnowwhit child fruit waylonjennings sandrabernhard johncandy kenkwapis kenkwapis kenkwapis adventure comedy family music
tt0108526,We're Back! A Dinosaur's Story,prehistor dinosaur prehistoriccreatur prehistoricadventur prehistorictim johngoodman jayleno waltercronkite simonwells simonwells simonwells animation sciencefiction family
tt0088760,Baby: Secret of the Lost Legend,williamkatt seanyoung patrickmcgoohan billl.norton billl.norton billl.norton adventure fantasy action sciencefiction family
tt0090219,Turtle Diary,glendajackson benkingsley michaelgambon johnirvin johnirvin johnirvin romance comedy drama
tt0046435,Titanic,titan cliftonwebb barbarastanwyck robertwagner jeannegulesco jeannegulesco jeannegulesco drama action romance
tt0051994,A Night to Remember,atlanticocean iceberg ship titan kennethmore ronaldallen robertayres roywardbaker roywardbaker roywardbaker drama action history
tt0043379,Captain Horatio Hornblower R.N.,captain british battl napoleonicwar seabattl gregorypeck virginiamayo robertbeatty raoulwalsh raoulwalsh raoulwalsh war action adventure drama
tt0195685,Erin Brockovich,biographi basedontruestori singlemoth waterpollut juliaroberts albertfinney aaroneckhart stevensoderbergh stevensoderbergh stevensoderbergh drama
tt0195714,Final Destination,omen airplaneaccid corps death near-deathexperi devonsawa alilarter kerrsmith jameswong jameswong jameswong horror
tt0095800,The Bear,canada rockymountain wilder spring trapper summer fallingfromheight tchékykaryo jackwallace andrélacombe jean-jacquesannaud jean-jacquesannaud jean-jacquesannaud adventure drama family
tt0048316,Love Is a Many-Splendored Thing,chinesecivilwar romanc interracialrom hongkong racism doctor crossculturalrelationship mixedracechild williamholden jenniferjones torinthatcher henryking henryking henryking drama romance
tt0072443,Mirror,margaritaterekhova olegyankovskiy allademidova andreitarkovsky andreitarkovsky andreitarkovsky drama history
tt0044517,The Crimson Pirate,spain protect pirat burtlancaster nickcravat evabartok robertsiodmak robertsiodmak robertsiodmak action adventure comedy
tt0103074,Thelma & Louise,usa southernusa waitress self-defens highway arkansa grandcanyon susansarandon geenadavis harveykeitel ridleyscott ridleyscott ridleyscott drama thriller crime adventure
tt0078718,...And Justice for All,suspens lawyer courtroom extramaritalaffair alpacino jackwarden johnforsythe normanjewison normanjewison normanjewison crime drama mystery thriller
tt0077975,Animal House,sex nuditi colleg fratern grossoutcomedi dean fraternityhous probat 1960s anarchiccomedi johnbelushi timmatheson johnvernon johnlandis johnlandis johnlandis comedy
tt0091939,She's Gotta Have It,independentfilm lesbian tracycamillajohns tommyredmondhicks johncanadaterrell spikelee spikelee spikelee comedy romance
tt0096054,School Daze,music samuell.jackson laurencefishburne giancarloesposito spikelee spikelee spikelee comedy drama
tt0097216,Do the Right Thing,blackpeopl italo-american policebrut sunglass cultureclash streetwar heat restaurantcrit radiotransmiss punk chao policeoper pizzeria pizza money racism hiphopcultur dannyaiello ossiedavis rubydee spikelee spikelee spikelee drama
tt0100168,Mo' Better Blues,music denzelwashington spikelee wesleysnipes spikelee spikelee spikelee drama romance
tt0102175,Jungle Fever,newyork architect forbiddenlov colour xenophobia spikelee annabellasciorra rubydee spikelee spikelee spikelee drama romance
tt0062824,Coogan's Bluff,escap fishoutofwat chryslerbuild clinteastwood leej.cobb susanclark donsiegel donsiegel donsiegel action crime drama thriller
tt0078950,The Champ,boxer boxingmatch son father sport jonvoight fayedunaway rickyschroder francozeffirelli francozeffirelli francozeffirelli drama family
tt0099317,Creature Comforts,anim nickpark nickpark nickpark animation comedy family
tt0071402,Death Wish,newyork taxi fight architect polic vigilant charlesbronson hopelange vincentgardenia michaelwinner michaelwinner michaelwinner action crime drama thriller
tt0082250,Death Wish 2,rape detect drugtraff vigilant reveng losangel surveil charlesbronson jillireland vincentgardenia michaelwinner michaelwinner michaelwinner action crime thriller
tt0089003,Death Wish 3,rocketlaunch punk vigilant reveng charlesbronson deborahraffin edlauter michaelwinner michaelwinner michaelwinner action crime drama thriller
tt0109578,Death Wish 5: The Face of Death,femalenud nuditi vigilant fashiondesign sequel murder independentfilm newyorkc model violenc fashionshow childcustodi canuxploit charlesbronson lesley-annedown michaelparks allana.goldstein allana.goldstein allana.goldstein action crime drama thriller
tt0036775,Double Indemnity,suicid insurancesalesman insurancefraud stepdaught trainaccid marriag femmefatal murder doublecross classicnoir filmnoir fredmacmurray barbarastanwyck edwardg.robinson billywilder billywilder billywilder drama mystery thriller
tt0101787,Dying Young,lifeanddeath nurs newlov educ romanc cancer wealth fallinginlov millionair juliaroberts campbellscott vincentd'onofrio joelschumacher joelschumacher joelschumacher drama romance
tt0101615,Cool as Ice,vanillaice kristinminter naomicampbell davidkellogg davidkellogg davidkellogg drama action comedy music romance
tt0100758,Teenage Mutant Ninja Turtles,skateboard martialart mutant pizzadeliveri ninja newyorkc judithhoag eliaskoteas joshpais stevebarron stevebarron stevebarron sciencefiction action adventure comedy family
